#
# conName	cFromPadded	cToPadded	cFromUnpadded	cToUnpadded	type	rName	rFromPadded	rToPadded	rFromUnpadded	rToUnpadded	comment
#
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6779	6779	6772	6772	HAF3	A00709:261:HT7NNDSX2:3:1609:17689:22608/1	21	21	21	21	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6780	6794	6773	6787	HAF4	A00709:261:HT7NNDSX2:3:1609:17689:22608/1	22	36	22	36	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6795	6804	6788	6797	HAF5	A00709:261:HT7NNDSX2:3:1609:17689:22608/1	37	46	37	46	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6805	6819	6798	6812	HAF4	A00709:261:HT7NNDSX2:3:1609:17689:22608/1	47	61	47	61	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6820	6851	6813	6844	HAF3	A00709:261:HT7NNDSX2:3:1609:17689:22608/1	62	93	62	93	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6852	6861	6845	6854	HAF5	A00709:261:HT7NNDSX2:3:1609:17689:22608/1	94	103	94	103	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6862	6868	6855	6861	HAF3	A00709:261:HT7NNDSX2:3:1609:17689:22608/1	104	110	104	110	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6869	6878	6862	6871	HAF5	A00709:261:HT7NNDSX2:3:1609:17689:22608/1	111	120	111	120	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6879	6884	6872	6877	HAF3	A00709:261:HT7NNDSX2:3:1609:17689:22608/1	121	126	121	126	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6885	6895	6878	6888	HAF5	A00709:261:HT7NNDSX2:3:1609:17689:22608/1	127	137	127	137	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6896	6896	6889	6889	HAF3	A00709:261:HT7NNDSX2:3:1609:17689:22608/1	138	138	138	138	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6897	6906	6890	6899	HAF5	A00709:261:HT7NNDSX2:3:1609:17689:22608/1	139	148	139	148	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6907	6928	6900	6921	HAF3	A00709:261:HT7NNDSX2:3:1609:17689:22608/1	149	170	149	170	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6929	6962	6922	6955	HAF5	A00709:261:HT7NNDSX2:3:1609:17689:22608/1	171	204	171	204	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6963	6979	6956	6972	HAF3	A00709:261:HT7NNDSX2:3:1609:17689:22608/1	205	221	205	221	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6980	6989	6973	6982	HAF5	A00709:261:HT7NNDSX2:3:1609:17689:22608/1	222	231	222	231	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6990	6992	6983	6985	HAF3	A00709:261:HT7NNDSX2:3:1609:17689:22608/1	232	234	232	234	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6951	6948	6944	6941	HAF3	A00709:261:HT7NNDSX2:3:1610:11605:28855/1	0	3	0	3	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6947	6929	6940	6922	HAF5	A00709:261:HT7NNDSX2:3:1610:11605:28855/1	4	22	4	22	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6928	6907	6921	6900	HAF3	A00709:261:HT7NNDSX2:3:1610:11605:28855/1	23	44	23	44	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6906	6897	6899	6890	HAF5	A00709:261:HT7NNDSX2:3:1610:11605:28855/1	45	54	45	54	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6896	6896	6889	6889	HAF3	A00709:261:HT7NNDSX2:3:1610:11605:28855/1	55	55	55	55	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6895	6885	6888	6878	HAF5	A00709:261:HT7NNDSX2:3:1610:11605:28855/1	56	66	56	66	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6884	6879	6877	6872	HAF3	A00709:261:HT7NNDSX2:3:1610:11605:28855/1	67	72	67	72	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6878	6869	6871	6862	HAF5	A00709:261:HT7NNDSX2:3:1610:11605:28855/1	73	82	73	82	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6868	6862	6861	6855	HAF3	A00709:261:HT7NNDSX2:3:1610:11605:28855/1	83	89	83	89	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6861	6852	6854	6845	HAF5	A00709:261:HT7NNDSX2:3:1610:11605:28855/1	90	99	90	99	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6851	6820	6844	6813	HAF3	A00709:261:HT7NNDSX2:3:1610:11605:28855/1	100	131	100	131	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6819	6805	6812	6798	HAF4	A00709:261:HT7NNDSX2:3:1610:11605:28855/1	132	146	132	146	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6804	6795	6797	6788	HAF5	A00709:261:HT7NNDSX2:3:1610:11605:28855/1	147	156	147	156	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6794	6780	6787	6773	HAF4	A00709:261:HT7NNDSX2:3:1610:11605:28855/1	157	171	157	171	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6779	6779	6772	6772	HAF3	A00709:261:HT7NNDSX2:3:1610:11605:28855/1	172	172	172	172	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6778	6769	6771	6762	HAF5	A00709:261:HT7NNDSX2:3:1610:11605:28855/1	173	182	173	182	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6768	6762	6761	6755	HAF3	A00709:261:HT7NNDSX2:3:1610:11605:28855/1	183	189	183	189	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6777	6779	6770	6772	HAF3	A00709:261:HT7NNDSX2:3:1610:30183:27305/1	0	2	0	2	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6780	6794	6773	6787	HAF4	A00709:261:HT7NNDSX2:3:1610:30183:27305/1	3	17	3	17	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6795	6804	6788	6797	HAF5	A00709:261:HT7NNDSX2:3:1610:30183:27305/1	18	27	18	27	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6805	6819	6798	6812	HAF4	A00709:261:HT7NNDSX2:3:1610:30183:27305/1	28	42	28	42	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6820	6851	6813	6844	HAF3	A00709:261:HT7NNDSX2:3:1610:30183:27305/1	43	74	43	74	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6852	6861	6845	6854	HAF5	A00709:261:HT7NNDSX2:3:1610:30183:27305/1	75	84	75	84	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6862	6868	6855	6861	HAF3	A00709:261:HT7NNDSX2:3:1610:30183:27305/1	85	91	85	91	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6869	6878	6862	6871	HAF5	A00709:261:HT7NNDSX2:3:1610:30183:27305/1	92	101	92	101	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6879	6884	6872	6877	HAF3	A00709:261:HT7NNDSX2:3:1610:30183:27305/1	102	107	102	107	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6885	6895	6878	6888	HAF5	A00709:261:HT7NNDSX2:3:1610:30183:27305/1	108	118	108	118	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6896	6896	6889	6889	HAF3	A00709:261:HT7NNDSX2:3:1610:30183:27305/1	119	119	119	119	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6897	6906	6890	6899	HAF5	A00709:261:HT7NNDSX2:3:1610:30183:27305/1	120	129	120	129	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6907	6928	6900	6921	HAF3	A00709:261:HT7NNDSX2:3:1610:30183:27305/1	130	151	130	151	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6929	6962	6922	6955	HAF5	A00709:261:HT7NNDSX2:3:1610:30183:27305/1	152	185	152	185	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6963	6963	6956	6956	HAF3	A00709:261:HT7NNDSX2:3:1610:30183:27305/1	186	186	186	186	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6780	6794	6773	6787	HAF4	A00709:261:HT7NNDSX2:3:1607:28610:17754/1	0	14	0	14	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6795	6804	6788	6797	HAF5	A00709:261:HT7NNDSX2:3:1607:28610:17754/1	15	24	15	24	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6805	6819	6798	6812	HAF4	A00709:261:HT7NNDSX2:3:1607:28610:17754/1	25	39	25	39	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6820	6851	6813	6844	HAF3	A00709:261:HT7NNDSX2:3:1607:28610:17754/1	40	71	40	71	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6852	6861	6845	6854	HAF5	A00709:261:HT7NNDSX2:3:1607:28610:17754/1	72	81	72	81	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6908	6907	6901	6900	HAF3	A00709:261:HT7NNDSX2:3:1609:1298:27853/1	0	1	0	1	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6906	6897	6899	6890	HAF5	A00709:261:HT7NNDSX2:3:1609:1298:27853/1	2	11	2	11	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6896	6896	6889	6889	HAF3	A00709:261:HT7NNDSX2:3:1609:1298:27853/1	12	12	12	12	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6895	6885	6888	6878	HAF5	A00709:261:HT7NNDSX2:3:1609:1298:27853/1	13	23	13	23	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6884	6879	6877	6872	HAF3	A00709:261:HT7NNDSX2:3:1609:1298:27853/1	24	29	24	29	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6878	6869	6871	6862	HAF5	A00709:261:HT7NNDSX2:3:1609:1298:27853/1	30	39	30	39	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6868	6862	6861	6855	HAF3	A00709:261:HT7NNDSX2:3:1609:1298:27853/1	40	46	40	46	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6861	6852	6854	6845	HAF5	A00709:261:HT7NNDSX2:3:1609:1298:27853/1	47	56	47	56	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6851	6820	6844	6813	HAF3	A00709:261:HT7NNDSX2:3:1609:1298:27853/1	57	88	57	88	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6819	6805	6812	6798	HAF4	A00709:261:HT7NNDSX2:3:1609:1298:27853/1	89	103	89	103	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6804	6795	6797	6788	HAF5	A00709:261:HT7NNDSX2:3:1609:1298:27853/1	104	113	104	113	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6794	6787	6787	6780	HAF4	A00709:261:HT7NNDSX2:3:1609:1298:27853/1	114	121	114	121	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	7080	6990	7073	6983	HAF3	A00709:261:HT7NNDSX2:3:1609:25057:7059/1	0	90	0	90	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6989	6980	6982	6973	HAF5	A00709:261:HT7NNDSX2:3:1609:25057:7059/1	91	100	91	100	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6979	6963	6972	6956	HAF3	A00709:261:HT7NNDSX2:3:1609:25057:7059/1	101	117	101	117	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6962	6929	6955	6922	HAF5	A00709:261:HT7NNDSX2:3:1609:25057:7059/1	118	151	118	151	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6928	6907	6921	6900	HAF3	A00709:261:HT7NNDSX2:3:1609:25057:7059/1	152	173	152	173	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6906	6897	6899	6890	HAF5	A00709:261:HT7NNDSX2:3:1609:25057:7059/1	174	183	174	183	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6896	6896	6889	6889	HAF3	A00709:261:HT7NNDSX2:3:1609:25057:7059/1	184	184	184	184	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6895	6885	6888	6878	HAF5	A00709:261:HT7NNDSX2:3:1609:25057:7059/1	185	195	185	195	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6884	6881	6877	6874	HAF3	A00709:261:HT7NNDSX2:3:1609:25057:7059/1	196	199	196	199	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6912	6928	6905	6921	HAF3	A00709:261:HT7NNDSX2:3:1610:26693:27242/1	0	16	0	16	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6929	6962	6922	6955	HAF5	A00709:261:HT7NNDSX2:3:1610:26693:27242/1	17	50	17	50	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6963	6979	6956	6972	HAF3	A00709:261:HT7NNDSX2:3:1610:26693:27242/1	51	67	51	67	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6980	6989	6973	6982	HAF5	A00709:261:HT7NNDSX2:3:1610:26693:27242/1	68	77	68	77	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6990	7106	6983	7099	HAF3	A00709:261:HT7NNDSX2:3:1610:26693:27242/1	78	194	78	194	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	7107	7116	7100	7109	HAF4	A00709:261:HT7NNDSX2:3:1610:26693:27242/1	195	204	195	204	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	7117	7122	7110	7115	HAF3	A00709:261:HT7NNDSX2:3:1610:26693:27242/1	205	210	205	210	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	7042	6990	7035	6983	HAF3	A00709:261:HT7NNDSX2:3:1608:28845:25238/1	0	52	0	52	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6989	6980	6982	6973	HAF5	A00709:261:HT7NNDSX2:3:1608:28845:25238/1	53	62	53	62	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6979	6963	6972	6956	HAF3	A00709:261:HT7NNDSX2:3:1608:28845:25238/1	63	79	63	79	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6962	6953	6955	6946	HAF5	A00709:261:HT7NNDSX2:3:1608:28845:25238/1	80	89	80	89	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	6952	6948	6945	6941	HAF3	A00709:261:HT7NNDSX2:3:1608:28845:25238/1	90	94	90	94	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	7012	7106	7005	7099	HAF3	A00709:261:HT7NNDSX2:3:1608:17020:27273/1	0	94	0	94	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	7107	7116	7100	7109	HAF4	A00709:261:HT7NNDSX2:3:1608:17020:27273/1	95	104	95	104	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	7117	7144	7110	7137	HAF3	A00709:261:HT7NNDSX2:3:1608:17020:27273/1	105	132	105	132	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	7145	7156	7138	7149	HAF5	A00709:261:HT7NNDSX2:3:1608:17020:27273/1	133	144	133	144	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	7157	7161	7150	7154	HAF3	A00709:261:HT7NNDSX2:3:1608:17020:27273/1	145	149	145	149	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	8017	7842	8010	7835	HAF3	A00709:261:HT7NNDSX2:3:1608:4345:13589/1	0	175	0	175	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	7846	8097	7839	8090	HAF3	A00709:261:HT7NNDSX2:3:1607:3170:27899/1	0	251	0	251	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	8098	8109	8091	8102	HAF5	A00709:261:HT7NNDSX2:3:1607:3170:27899/1	252	263	252	263	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	8110	8132	8103	8125	HAF3	A00709:261:HT7NNDSX2:3:1607:3170:27899/1	264	286	264	286	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	7867	8070	7860	8063	HAF3	A00709:261:HT7NNDSX2:3:1609:21151:6464/1	0	203	0	203	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	7932	7868	7925	7861	HAF3	A00709:261:HT7NNDSX2:3:1611:14109:6449/1	0	64	0	64	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	8144	8110	8137	8103	HAF3	A00709:261:HT7NNDSX2:3:1610:21893:2895/1	0	34	0	34	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	8109	8098	8102	8091	HAF5	A00709:261:HT7NNDSX2:3:1610:21893:2895/1	35	46	35	46	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	8097	8056	8090	8049	HAF3	A00709:261:HT7NNDSX2:3:1610:21893:2895/1	47	88	47	88	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	8056	8097	8049	8090	HAF3	A00709:261:HT7NNDSX2:3:1608:13304:7592/1	0	41	0	41	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	8098	8109	8091	8102	HAF5	A00709:261:HT7NNDSX2:3:1608:13304:7592/1	42	53	42	53	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	8110	8185	8103	8178	HAF3	A00709:261:HT7NNDSX2:3:1608:13304:7592/1	54	129	54	129	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	8186	8195	8179	8188	HAF5	A00709:261:HT7NNDSX2:3:1608:13304:7592/1	130	139	130	139	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	8196	8223	8189	8216	HAF3	A00709:261:HT7NNDSX2:3:1608:13304:7592/1	140	167	140	167	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	8277	8196	8270	8189	HAF3	A00709:261:HT7NNDSX2:3:1607:25916:18599/1	0	81	0	81	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	8195	8186	8188	8179	HAF5	A00709:261:HT7NNDSX2:3:1607:25916:18599/1	82	91	82	91	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	8185	8110	8178	8103	HAF3	A00709:261:HT7NNDSX2:3:1607:25916:18599/1	92	167	92	167	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	8109	8098	8102	8091	HAF5	A00709:261:HT7NNDSX2:3:1607:25916:18599/1	168	179	168	179	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	8097	8073	8090	8066	HAF3	A00709:261:HT7NNDSX2:3:1607:25916:18599/1	180	204	180	204	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	8103	8185	8096	8178	HAF3	A00709:261:HT7NNDSX2:3:1610:7392:31829/1	0	82	0	82	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	8186	8195	8179	8188	HAF5	A00709:261:HT7NNDSX2:3:1610:7392:31829/1	83	92	83	92	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	8196	8212	8189	8205	HAF3	A00709:261:HT7NNDSX2:3:1610:7392:31829/1	93	109	93	109	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	8116	8185	8109	8178	HAF3	A00709:261:HT7NNDSX2:3:1609:24062:23876/1	0	69	0	69	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	8186	8195	8179	8188	HAF5	A00709:261:HT7NNDSX2:3:1609:24062:23876/1	70	79	70	79	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	8196	8274	8189	8267	HAF3	A00709:261:HT7NNDSX2:3:1609:24062:23876/1	80	158	80	158	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	9809	9806	9802	9799	HAF3	A00709:261:HT7NNDSX2:3:1607:5132:32612/1	0	3	0	3	
NC_041068.1_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb_bb	9805	9795	9798	9788	HAF5	A00709:261:HT7NNDSX2:3:1607:5132:32612/1	4	14	4	14	
